amazon_sku,channel_id, linnworks_code,price_uk, sale_price_uk,,,,,,,,
WOOLDUV400S.4,3,WOOLDUV400S,,,,,,,,,,
WOOLDUV400SK.2,2,WOOLDUV400SK,,,,,,,,,,
WOOLDUV400SK.2,3,WOOLDUV400SK,,,,,,,,,,
FEDU10.5SA-FBA-FR,2,FEDU10.5SA,,,,,,,,,,
FEDU10.5SK.4,2,FEDU10.5SK,,,,,,,,,,
FEDU13.5SING-FBA-FR,2,FEDU13.5SING,,,,,,,,,,
FEDU13.5DOUB-FBA-FR,2,FEDU13.5DOUB,,,,,,,,,,
FEDU13.5KING-FBA-FR,2,FEDU13.5KING,,,,,,,,,,
FEDUC10.5SK-FBA-FR,2,FEDUC10.5SK,,,,,,,,,,
FEDU15SK-FBA-FR,2,FEDU15SK,,,,,,,,,,
FEDUALL9/4.5S-FBA-FR,2,FEDUALL9/4.5S,,,,,,,,,,
GooseFeather1051,2,HSDUGF1051,,,,,,,,,,
GooseFeather1052,2,HSDUGF1052,,,,,,,,,,
1109-FBA-FR,2,1109,,,,,,,,,,
1110-FBA-FR,2,1110,,,,,,,,,,
1111-FBA-FR,2,1111,,,,,,,,,,
DUVGFD10.5SK-FBA-FR,2,DUVGFD10.5SK,,,,,,,,,,
HSDUGF4501-FBA-FR,2,HSDUGF4501,,,,,,,,,,
HSDUGF4501.1,2,HSDUGF4501,,,,,,,,,,
HSDUGF4502-FBA-FR,2,HSDUGF4502,,,,,,,,,,
HSDUGF4502.1,2,HSDUGF4502,,,,,,,,,,
HSDUGF4503.1,2,HSDUGF4503,,,,,,,,,,
HSDUGF4504.1,2,HSDUGF4504,,,,,,,,,,
DUHPC10.5SING-FBA-FR,2,DUHPC10.5SING,,,,,,,,,,
DUHFPC10.5DOUBL-FBA-FR,2,DUHFPC10.5DOUBL,,,,,,,,,,
DUHFPC10.5KING-FBA-FR,2,DUHFPC10.5KING,,,,,,,,,,
DUHFPC10.5SUPK-FBA-FR,2,DUHFPC10.5SUPK,,,,,,,,,,
DUHFPC13.5DOUBL-FBA-FR,2,DUHFPC13.5DOUBL,,,,,,,,,,
HFDU13.5SK-FBA-FR,2,HFDU13.5SK,,,,,,,,,,
DUHFPC15SING-FBA-FR,2,DUHFPC15SING,,,,,,,,,,
HFDU4.5S-FBA-FR,2,HFDU4.5S,,,,,,,,,,
HFDU4.5SK-FBA-FR,2,HFDU4.5SK,,,,,,,,,,
HFDUV-150200-300G-FBA-FR,2,HFDUV-150200-300G,,,,,,,,,,
HFDUV-150200-500G.2,2,HFDUV-150200-500G,,,,,,,,,,
DUVGFDKID10.5-FBA-FR,2,DUVGFDKID10.5,,,,,,,,,,
FO-G7X8-4CJ7,2,DUVGFDKID10.5,,,,,,,,,,
DUVGFDKID4.5-FBA-FR,2,DUVGFDKID4.5,,,,,,,,,,
1105-FBA-FR,2,1105,,,,,,,,,,
MFDU4.5S-FBA-FR,2,MFDU4.5S,,,,,,,,,,
MFDU4.5D-FBA-FR,2,MFDU4.5D,,,,,,,,,,
DUCKDWNDUVET8515S.2,2,DUCKDWNDUVET8515S,,,,,,,,,,
WOOLDUV200D.2,2,WOOLDUV200D,,,,,,,,,,
WOOLDUV200K.2,2,WOOLDUV200K,,,,,,,,,,
WOOLDUV200S.4,2,WOOLDUV200S,,,,,,,,,,
WOOLDUV200SK.2,2,WOOLDUV200SK,,,,,,,,,,
FEDUALL9/4.5S.1,2,FEDUALL9/4.5S,,,,,,,,,,
FEDUALL9/4.5D.1,2,FEDUALL9/4.5D,,,,,,,,,,
FEDUALL9/4.5K.1,2,FEDUALL9/4.5K,,,,,,,,,,
FEDUALL9/4.5SK.1,2,FEDUALL9/4.5SK,,,,,,,,,,
GFDUVALLSEA-S.1,2,GFDUVALLSEA-S,,,,,,,,,,
GFDUVALLSEA-D.1,2,GFDUVALLSEA-D,,,,,,,,,,
GFDUVALLSEA-K.1,2,GFDUVALLSEA-K,,,,,,,,,,
GFDUVALLSEA-SK.1,2,GFDUVALLSEA-SK,,,,,,,,,,
BS-BELL-BLK,1,BS-BELL-BLK,99.99,64.99,,,,,,,,Listing  error on line 16 and Amazon sku BS-BELL-BLK :Master Web UK and Tesco Price Mismatch..
BS-BRU-BLK,1,BS-BRU-BLK,79.99,29.99,,,,,,,,Listing  error on line 1 and Amazon sku BS-BRU-BLK :Master Web UK and Tesco Price Mismatch..
BS-BRU-RED,1,BS-BRU-RED,79.99,29.99,,,,,,,,Listing  error on line 2 and Amazon sku BS-BRU-RED :Master Web UK and Tesco Price Mismatch..
BS-BRU-SGRY,1,BS-BRU-SGRY,79.99,59.99,,,,,,,,Listing  error on line 3 and Amazon sku BS-BRU-SGRY :Master Web UK and Tesco Price Mismatch..
BS-BRU-WHT,1,BS-BRU-WHT,79.99,29.99,,,,,,,,Listing  error on line 4 and Amazon sku BS-BRU-WHT :Master Web UK and Tesco Price Mismatch..
BS-COO-BLK,1,BS-COO-BLK,99.99,49.99,,,,,,,,Listing  error on line 5 and Amazon sku BS-COO-BLK :Master Web UK and Tesco Price Mismatch..
BS-COO-SGRY,1,BS-COO-SGRY,99.99,49.99,,,,,,,,Listing  error on line 6 and Amazon sku BS-COO-SGRY :Master Web UK and Tesco Price Mismatch..
BS-ERN-BLK,1,BS-ERN-BLK,139.99,94.99,,,,,,,,Listing  error on line 17 and Amazon sku BS-ERN-BLK :Master Web UK and Tesco Price Mismatch..
BS-ERN-BLU,1,BS-ERN-BLU,139.99,94.99,,,,,,,,Listing  error on line 18 and Amazon sku BS-ERN-BLU :Master Web UK and Tesco Price Mismatch..
BS-ERN-GRY,1,BS-ERN-GRY,139.99,94.99,,,,,,,,Listing  error on line 19 and Amazon sku BS-ERN-GRY :Master Web UK and Tesco Price Mismatch..
BS-ERN-RED,1,BS-ERN-RED,139.99,94.99,,,,,,,,Listing  error on line 7 and Amazon sku BS-ERN-RED :Master Web UK and Tesco Price Mismatch..
BS-ERN-WHT,1,BS-ERN-WHT,139.99,94.99,,,,,,,,Listing  error on line 20 and Amazon sku BS-ERN-WHT :Master Web UK and Tesco Price Mismatch..
BS-ERN-YELL,1,BS-ERN-YELL,139.99,94.99,,,,,,,,Listing  error on line 21 and Amazon sku BS-ERN-YELL :Master Web UK and Tesco Price Mismatch..
BS-FRA-BLK,1,BS-FRA-BLK,149.99,94.99,,,,,,,,Listing  error on line 8 and Amazon sku BS-FRA-BLK :Master Web UK and Tesco Price Mismatch..
BS-JEN-OAK,1,BS-JEN-OAK,149.99,94.99,,,,,,,,Listing  error on line 22 and Amazon sku BS-JEN-OAK :Master Web UK and Tesco Price Mismatch..
BS-MAX-BLK,1,BS-MAX-BLK,149.99,49.99,,,,,,,,Listing  error on line 9 and Amazon sku BS-MAX-BLK :Master Web UK and Tesco Price Mismatch..
BS-MAX-RED,1,BS-MAX-RED,149.99,49.99,,,,,,,,Listing  error on line 10 and Amazon sku BS-MAX-RED :Master Web UK and Tesco Price Mismatch..
BS-MAX-SGRY,1,BS-MAX-SGRY,149.99,49.99,,,,,,,,Listing  error on line 11 and Amazon sku BS-MAX-SGRY :Master Web UK and Tesco Price Mismatch..
BS-NEL-OAK,1,BS-NEL-OAK,149.99,49.99,,,,,,,,Listing  error on line 12 and Amazon sku BS-NEL-OAK :Master Web UK and Tesco Price Mismatch..
BS-PIE-BLK,1,BS-PIE-BLK,129.99,84.99,,,,,,,,Listing  error on line 23 and Amazon sku BS-PIE-BLK :Master Web UK and Tesco Price Mismatch..
BS-PIE-BLU,1,BS-PIE-BLU,129.99,84.99,,,,,,,,Listing  error on line 13 and Amazon sku BS-PIE-BLU :Master Web UK and Tesco Price Mismatch..
BS-PIE-GRN,1,BS-PIE-GRN,129.99,84.99,,,,,,,,Listing  error on line 14 and Amazon sku BS-PIE-GRN :Master Web UK and Tesco Price Mismatch..
BS-PIE-GRY,1,BS-PIE-GRY,129.99,84.99,,,,,,,,Listing  error on line 24 and Amazon sku BS-PIE-GRY :Master Web UK and Tesco Price Mismatch..
BS-PIE-RED,1,BS-PIE-RED,129.99,84.99,,,,,,,,Listing  error on line 15 and Amazon sku BS-PIE-RED :Master Web UK and Tesco Price Mismatch..
BS-PIE-WHT,1,BS-PIE-WHT,129.99,84.99,,,,,,,,Listing  error on line 25 and Amazon sku BS-PIE-WHT :Master Web UK and Tesco Price Mismatch..
BS-PIE-YELL,1,BS-PIE-YELL,129.99,84.99,,,,,,,,Listing  error on line 26 and Amazon sku BS-PIE-YELL :Master Web UK and Tesco Price Mismatch..
1000DEEPFITBEI-K.4,1,1000DEEPFITBEI-K,54.99,54.99,,,,,,,,
1000DEEPFITBEI-S.8,1,1000DEEPFITBEI-S,44.99,44.99,,,,,,,,
1000DEEPFITBEI-SK.4,1,1000DEEPFITBEI-SK,64.99,64.99,,,,,,,,
1000DEEPFITDGRY-S.8,1,1000DEEPFITDGRY-S,44.99,44.99,,,,,,,,
1000DUVCRED.2,1,1000DUVCRED,84.99,84.99,,,,,,,,
1000DUVCREK.2,1,1000DUVCREK,94.99,94.99,,,,,,,,
1000DUVCRESK,1,1000DUVCRESK,149.99,119.99,,,,,,,,
1000DUVCRESK.2,1,1000DUVCRESK,119.99,119.99,,,,,,,,
1000DUVSETBEI-D.4,1,1000DUVSETBEI-D,84.99,84.99,,,,,,,,
1000DUVSETBEI-S.8,1,1000DUVSETBEI-S,54.99,54.99,,,,,,,,
1000DUVSETBEI-SK.4,1,1000DUVSETBEI-SK,119.99,119.99,,,,,,,,
1000DUVSETCRE155200.2,1,1000DUVSETCRE155200,129.99,94.99,,,,,,,,
1000DUVSETCRE155220.2,1,1000DUVSETCRE155220,139.99,99.99,,,,,,,,
1000DUVSETCRE240220.2,1,1000DUVSETCRE240220,169.99,129.99,,,,,,,,
1000DUVSETDGRY-D.4,1,1000DUVSETDGRY-D,84.99,84.99,,,,,,,,
1000DUVSETDGRY-K.4,1,1000DUVSETDGRY-K,94.99,94.99,,,,,,,,
1000DUVSETDGRY-S.8,1,1000DUVSETDGRY-S,54.99,54.99,,,,,,,,
1000DUVSETDGRY-SK.4,1,1000DUVSETDGRY-SK,119.99,119.99,,,,,,,,
1000DUVWHTD.2,1,1000DUVWHTD,84.99,84.99,,,,,,,,
1000DUVWHTS.4,1,1000DUVWHTS,54.99,54.99,,,,,,,,
1000DUVWHTSK.2,1,1000DUVWHTSK,119.99,119.99,,,,,,,,
1000FITCRED.3,1,1000FITCRED,37.99,37.99,,,,,,,,
1000FITCREK.2,1,1000FITCREK,42.99,42.99,,,,,,,,
1000FITCRES.9,1,1000FITCRES,29.99,29.99,,,,,,,,
1000FITCRESD.5,1,1000FITCRESD,34.99,34.99,,,,,,,,
1000FITCRESK.2,1,1000FITCRESK,49.99,49.99,,,,,,,,
1000FITTEDBEI-D.4,1,1000FITTEDBEI-D,37.99,37.99,,,,,,,,
1000FITTEDBEI-K.4,1,1000FITTEDBEI-K,42.99,42.99,,,,,,,,
1000FITTEDBEI-S.12,1,1000FITTEDBEI-S,29.99,29.99,,,,,,,,
1000FITTEDBEI-SD.3,1,1000FITTEDBEI-SD,34.99,34.99,,,,,,,,
1000FITTEDBEI-SK.4,1,1000FITTEDBEI-SK,49.99,49.99,,,,,,,,
1000FITTEDDGRY-D.4,1,1000FITTEDDGRY-D,37.99,37.99,,,,,,,,
1000FITTEDDGRY-K.4,1,1000FITTEDDGRY-K,42.99,42.99,,,,,,,,
1000FITTEDDGRY-S.12,1,1000FITTEDDGRY-S,29.99,29.99,,,,,,,,
1000FITTEDDGRY-SD.3,1,1000FITTEDDGRY-SD,34.99,34.99,,,,,,,,
1000FITTEDDGRY-SK.4,1,1000FITTEDDGRY-SK,49.99,49.99,,,,,,,,
1000FITWHTD.2,1,1000FITWHTD,37.99,37.99,,,,,,,,
1000FITWHTSK.2,1,1000FITWHTSK,49.99,49.99,,,,,,,,
1000FLATBEI-D.4,1,1000FLATBEI-D,49.99,49.99,,,,,,,,
1000FLATBEI-K.4,1,1000FLATBEI-K,54.99,54.99,,,,,,,,
1000FLATBEI-S.8,1,1000FLATBEI-S,44.99,44.99,,,,,,,,
1000FLATBEI-SK.4,1,1000FLATBEI-SK,64.99,64.99,,,,,,,,
1000FLATCRED.3,1,1000FLATCRED,49.99,49.99,,,,,,,,
1000FLATCREK.3,1,1000FLATCREK,54.99,54.99,,,,,,,,
1000FLATCRES.6,1,1000FLATCRES,44.99,44.99,,,,,,,,
1000FLATCRESK.3,1,1000FLATCRESK,64.99,64.99,,,,,,,,
1000FLATDGRY-D.4,1,1000FLATDGRY-D,49.99,49.99,,,,,,,,
1000FLATDGRY-K.4,1,1000FLATDGRY-K,54.99,54.99,,,,,,,,
1000FLATDGRY-S.6,1,1000FLATDGRY-S,44.99,44.99,,,,,,,,
1000FLATDGRY-SK.3,1,1000FLATDGRY-SK,64.99,64.99,,,,,,,,
1000FLAWHTD.3,1,1000FLAWHTD,49.99,49.99,,,,,,,,
1000FLAWHTS.6,1,1000FLAWHTS,44.99,44.99,,,,,,,,
1000HOUSEBEI.5,1,1000HOUSEBEI,9.99,9.99,,,,,,,,
1000HOUSECRE.3,1,1000HOUSECRE,9.99,9.99,,,,,,,,
1000HOUSEDGRY.4,1,1000HOUSEDGRY,9.99,9.99,,,,,,,,
1000OXFORDBEI.3,1,1000OXFORDBEI,12.99,12.99,,,,,,,,
1000OXFORDCRE.4,1,1000OXFORDCRE,12.99,12.99,,,,,,,,
1000OXFORDDGRY.3,1,1000OXFORDDGRY,12.99,12.99,,,,,,,,
1000OXFORDWHT.3,1,1000OXFORDWHT,12.99,12.99,,,,,,,,
200BDYCASECRM.1,1,200BDYCASECRM,7.99,7.99,,,,,,,,
200BDYCASEWHT.1,1,200BDYCASEWHT,7.99,7.99,,,,,,,,
200BODYGRP.4,1,200BODYGRP,7.99,7.99,,,,,,,,
200BODYNAV.4,1,200BODYNAV,7.99,7.99,,,,,,,,
200BODYSGRY.4,1,200BODYSGRY,7.99,7.99,,,,,,,,
200DEEPFITBLK-D.4,1,200DEEPFITBLK-D,24.99,24.99,,,,,,,,
200DEEPFITBLK-K.4,1,200DEEPFITBLK-K,27.99,27.99,,,,,,,,
200DEEPFITBLK-S.4,1,200DEEPFITBLK-S,19.99,19.99,,,,,,,,
200DEEPFITBLU-D.4,1,200DEEPFITBLU-D,24.99,24.99,,,,,,,,
200DEEPFITBLU-K.4,1,200DEEPFITBLU-K,27.99,27.99,,,,,,,,
200DEEPFITBLU-S.8,1,200DEEPFITBLU-S,19.99,19.99,,,,,,,,
200DEEPFITBLU-SK.4,1,200DEEPFITBLU-SK,31.99,31.99,,,,,,,,
200DEEPFITCHOC-D.3,1,200DEEPFITCHOC-D,24.99,24.99,,,,,,,,
200DEEPFITCHOC-K.3,1,200DEEPFITCHOC-K,27.99,27.99,,,,,,,,
200DEEPFITCHOC-S.6,1,200DEEPFITCHOC-S,19.99,19.99,,,,,,,,
200DEEPFITCRE-D.4,1,200DEEPFITCRE-D,24.99,24.99,,,,,,,,
200DEEPFITCRE-K.4,1,200DEEPFITCRE-K,27.99,27.99,,,,,,,,
200DEEPFITCRE-S.8,1,200DEEPFITCRE-S,19.99,19.99,,,,,,,,
200DEEPFITCRE-SK.4,1,200DEEPFITCRE-SK,31.99,31.99,,,,,,,,
200DEEPFITGRP-D.4,1,200DEEPFITGRP-D,24.99,24.99,,,,,,,,
200DEEPFITGRP-K.4,1,200DEEPFITGRP-K,27.99,27.99,,,,,,,,
200DEEPFITGRP-S.8,1,200DEEPFITGRP-S,19.99,19.99,,,,,,,,
200DEEPFITGRP-SK.4,1,200DEEPFITGRP-SK,31.99,31.99,,,,,,,,
200DEEPFITNAV-D.3,1,200DEEPFITNAV-D,24.99,24.99,,,,,,,,
200DEEPFITNAV-K.3,1,200DEEPFITNAV-K,27.99,27.99,,,,,,,,
200DEEPFITNAV-S.7,1,200DEEPFITNAV-S,19.99,19.99,,,,,,,,
200DEEPFITNAV-SK.3,1,200DEEPFITNAV-SK,31.99,31.99,,,,,,,,
200DEEPFITPINK-D.3,1,200DEEPFITPINK-D,24.99,24.99,,,,,,,,
200DEEPFITPINK-K.3,1,200DEEPFITPINK-K,27.99,27.99,,,,,,,,
200DEEPFITPINK-S.6,1,200DEEPFITPINK-S,19.99,19.99,,,,,,,,
200DEEPFITPINK-SK.3,1,200DEEPFITPINK-SK,31.99,31.99,,,,,,,,
200DEEPFITPLUM-D.3,1,200DEEPFITPLUM-D,24.99,24.99,,,,,,,,
200DEEPFITPLUM-K.3,1,200DEEPFITPLUM-K,27.99,27.99,,,,,,,,
200DEEPFITPLUM-S.6,1,200DEEPFITPLUM-S,19.99,19.99,,,,,,,,
200DEEPFITPLUM-SK.3,1,200DEEPFITPLUM-SK,31.99,31.99,,,,,,,,
200DEEPFITRED-D.3,1,200DEEPFITRED-D,24.99,24.99,,,,,,,,
200DEEPFITRED-K.3,1,200DEEPFITRED-K,27.99,27.99,,,,,,,,
200DEEPFITRED-S.6,1,200DEEPFITRED-S,19.99,19.99,,,,,,,,
200DEEPFITRED-SK.3,1,200DEEPFITRED-SK,31.99,31.99,,,,,,,,
200DEEPFITSGRY-D.3,1,200DEEPFITSGRY-D,24.99,24.99,,,,,,,,
200DEEPFITSGRY-S.7,1,200DEEPFITSGRY-S,19.99,19.99,,,,,,,,
200DEEPFITSGRY-SK.4,1,200DEEPFITSGRY-SK,31.99,31.99,,,,,,,,
200DEEPFITTEAL-D.3,1,200DEEPFITTEAL-D,24.99,24.99,,,,,,,,
200DEEPFITTEAL-K.3,1,200DEEPFITTEAL-K,27.99,27.99,,,,,,,,
200DEEPFITTEAL-S.7,1,200DEEPFITTEAL-S,19.99,19.99,,,,,,,,
200DEEPFITTEAL-SK.4,1,200DEEPFITTEAL-SK,31.99,31.99,,,,,,,,
200DEEPFITWHT-D.3,1,200DEEPFITWHT-D,24.99,24.99,,,,,,,,
200DEEPFITWHT-K.3,1,200DEEPFITWHT-K,27.99,27.99,,,,,,,,
200DEEPFITWHT-S.8,1,200DEEPFITWHT-S,19.99,19.99,,,,,,,,
200DUCOVCREAMD.4,1,200DUCOVCREAMD,32.99,32.99,,,,,,,,
200DUCOVCREAMK.4,1,200DUCOVCREAMK,39.99,39.99,,,,,,,,
200DUCOVCREAMS.8,1,200DUCOVCREAMS,24.99,24.99,,,,,,,,
200DUCOVCREAMSK.4,1,200DUCOVCREAMSK,49.99,49.99,,,,,,,,
200DUCOVWHTK.3,1,200DUCOVWHTK,39.99,39.99,,,,,,,,
200DUCOVWHTS.7,1,200DUCOVWHTS,24.99,24.99,,,,,,,,
200DUCOVWHTSK.3,1,200DUCOVWHTSK,49.99,49.99,,,,,,,,
200DUVETBLK-K.2,1,200DUVETBLK-K,39.99,39.99,,,,,,,,
200DUVETBLK-S.6,1,200DUVETBLK-S,24.99,24.99,,,,,,,,
200DUVETBLK-SK.2,1,200DUVETBLK-SK,49.99,49.99,,,,,,,,
200DUVETBLU-D.2,1,200DUVETBLU-D,32.99,32.99,,,,,,,,
200DUVETBLU-K.2,1,200DUVETBLU-K,39.99,39.99,,,,,,,,
200DUVETBLU-SK.2,1,200DUVETBLU-SK,49.99,49.99,,,,,,,,
200DUVETCHOC-D.2,1,200DUVETCHOC-D,32.99,32.99,,,,,,,,
200DUVETCHOC-K.3,1,200DUVETCHOC-K,39.99,39.99,,,,,,,,
200DUVETCHOC-S.4,1,200DUVETCHOC-S,24.99,24.99,,,,,,,,
200DUVETCHOC-SK.2,1,200DUVETCHOC-SK,49.99,49.99,,,,,,,,
200DUVETPINK-D.2,1,200DUVETPINK-D,32.99,32.99,,,,,,,,
200DUVETPINK-K.2,1,200DUVETPINK-K,39.99,39.99,,,,,,,,
200DUVETPINK-S.5,1,200DUVETPINK-S,24.99,24.99,,,,,,,,
200DUVETPINK-SK.2,1,200DUVETPINK-SK,49.99,49.99,,,,,,,,
200DUVETPLUM-D.2,1,200DUVETPLUM-D,32.99,32.99,,,,,,,,
200DUVETPLUM-K.2,1,200DUVETPLUM-K,39.99,39.99,,,,,,,,
200DUVETPLUM-S.5,1,200DUVETPLUM-S,24.99,24.99,,,,,,,,
200DUVETPLUM-SK.2,1,200DUVETPLUM-SK,49.99,49.99,,,,,,,,
200DUVETRED-D.2,1,200DUVETRED-D,32.99,32.99,,,,,,,,
200DUVETRED-K.3,1,200DUVETRED-K,39.99,39.99,,,,,,,,
200DUVETRED-S.6,1,200DUVETRED-S,24.99,24.99,,,,,,,,
200DUVETRED-SK.3,1,200DUVETRED-SK,49.99,49.99,,,,,,,,
200DUVETTEAL-D.2,1,200DUVETTEAL-D,32.99,32.99,,,,,,,,
200DUVETTEAL-K.3,1,200DUVETTEAL-K,39.99,39.99,,,,,,,,
200DUVETTEAL-S.4,1,200DUVETTEAL-S,24.99,24.99,,,,,,,,
200DUVETTEAL-SK.2,1,200DUVETTEAL-SK,49.99,49.99,,,,,,,,
200DUVSETGRP-D.4,1,200DUVSETGRP-D,32.99,32.99,,,,,,,,
200DUVSETGRP-K.3,1,200DUVSETGRP-K,39.99,39.99,,,,,,,,
200DUVSETGRP-S.7,1,200DUVSETGRP-S,24.99,24.99,,,,,,,,
200DUVSETGRP-SK.3,1,200DUVSETGRP-SK,49.99,49.99,,,,,,,,
200DUVSETNAV-D.4,1,200DUVSETNAV-D,32.99,32.99,,,,,,,,
200DUVSETNAV-S.8,1,200DUVSETNAV-S,24.99,24.99,,,,,,,,
200DUVSETNAV-SK.4,1,200DUVSETNAV-SK,49.99,49.99,,,,,,,,
200DUVSETSGRY-D.4,1,200DUVSETSGRY-D,32.99,32.99,,,,,,,,
200DUVSETSGRY-K.3,1,200DUVSETSGRY-K,39.99,39.99,,,,,,,,
200DUVSETSGRY-S.7,1,200DUVSETSGRY-S,24.99,24.99,,,,,,,,
200DUVSETSGRY-SK.3,1,200DUVSETSGRY-SK,49.99,49.99,,,,,,,,
200FITCREAMD.4,1,200FITCREAMD,19.99,19.99,,,,,,,,
200FITCREAMK.4,1,200FITCREAMK,21.99,21.99,,,,,,,,
200FITCREAMS.14,1,200FITCREAMS,14.99,14.99,,,,,,,,
200FITCREAMSK.4,1,200FITCREAMSK,24.99,24.99,,,,,,,,
200FITTEDBLK-D.4,1,200FITTEDBLK-D,19.99,19.99,,,,,,,,
200FITTEDBLK-K.3,1,200FITTEDBLK-K,21.99,21.99,,,,,,,,
200FITTEDBLK-S.7,1,200FITTEDBLK-S,14.99,14.99,,,,,,,,
200FITTEDBLK-SK.4,1,200FITTEDBLK-SK,24.99,24.99,,,,,,,,
200FITTEDBLKSD.5,1,200FITTEDBLKSD,18.49,18.49,,,,,,,,
200FITTEDBLU-D.3,1,200FITTEDBLU-D,19.99,19.99,,,,,,,,
200FITTEDBLU-K.3,1,200FITTEDBLU-K,21.99,21.99,,,,,,,,
200FITTEDBLU-S.7,1,200FITTEDBLU-S,14.99,14.99,,,,,,,,
200FITTEDBLU-SK.3,1,200FITTEDBLU-SK,24.99,24.99,,,,,,,,
200FITTEDBLUSD.5,1,200FITTEDBLUSD,18.49,18.49,,,,,,,,
200FITTEDCHOC-D.3,1,200FITTEDCHOC-D,19.99,19.99,,,,,,,,
200FITTEDCHOC-K.3,1,200FITTEDCHOC-K,21.99,21.99,,,,,,,,
200FITTEDCHOC-S.6,1,200FITTEDCHOC-S,14.99,14.99,,,,,,,,
200FITTEDCHOC-SK.3,1,200FITTEDCHOC-SK,24.99,24.99,,,,,,,,
200FITTEDCHOCSD.5,1,200FITTEDCHOCSD,18.49,18.49,,,,,,,,
200FITTEDGRP-K.4,1,200FITTEDGRP-K,21.99,21.99,,,,,,,,
200FITTEDGRP-S.12,1,200FITTEDGRP-S,14.99,14.99,,,,,,,,
200FITTEDGRP-SD.4,1,200FITTEDGRP-SD,18.49,18.49,,,,,,,,
200FITTEDGRP-SK.4,1,200FITTEDGRP-SK,24.99,24.99,,,,,,,,
200FITTEDNAV-D.4,1,200FITTEDNAV-D,19.99,19.99,,,,,,,,
200FITTEDNAV-K.4,1,200FITTEDNAV-K,21.99,21.99,,,,,,,,
200FITTEDNAV-S.12,1,200FITTEDNAV-S,14.99,14.99,,,,,,,,
200FITTEDNAV-SD.4,1,200FITTEDNAV-SD,18.49,18.49,,,,,,,,
200FITTEDNAV-SK.4,1,200FITTEDNAV-SK,24.99,24.99,,,,,,,,
200FITTEDPINK-D.3,1,200FITTEDPINK-D,19.99,19.99,,,,,,,,
200FITTEDPINK-K.3,1,200FITTEDPINK-K,21.99,21.99,,,,,,,,
200FITTEDPINK-S.6,1,200FITTEDPINK-S,14.99,14.99,,,,,,,,
200FITTEDPINK-SK.3,1,200FITTEDPINK-SK,24.99,24.99,,,,,,,,
200FITTEDPINKSD.4,1,200FITTEDPINKSD,18.49,18.49,,,,,,,,
200FITTEDPLUM-D.3,1,200FITTEDPLUM-D,19.99,19.99,,,,,,,,
200FITTEDPLUM-K.3,1,200FITTEDPLUM-K,21.99,21.99,,,,,,,,
200FITTEDPLUM-S.6,1,200FITTEDPLUM-S,14.99,14.99,,,,,,,,
200FITTEDPLUM-SK.3,1,200FITTEDPLUM-SK,24.99,24.99,,,,,,,,
200FITTEDPLUMSD.5,1,200FITTEDPLUMSD,18.49,18.49,,,,,,,,
200FITTEDRED-K.3,1,200FITTEDRED-K,21.99,21.99,,,,,,,,
200FITTEDRED-S.6,1,200FITTEDRED-S,14.99,14.99,,,,,,,,
200FITTEDRED-SK.3,1,200FITTEDRED-SK,24.99,24.99,,,,,,,,
200FITTEDREDSD.4,1,200FITTEDREDSD,18.49,18.49,,,,,,,,
200FITTEDSGRY-D.3,1,200FITTEDSGRY-D,19.99,19.99,,,,,,,,
200FITTEDSGRY-S.10,1,200FITTEDSGRY-S,14.99,14.99,,,,,,,,
200FITTEDSGRY-SD.3,1,200FITTEDSGRY-SD,18.49,18.49,,,,,,,,
200FITTEDSGRY-SK.3,1,200FITTEDSGRY-SK,24.99,24.99,,,,,,,,
200FITTEDTEAL-D.3,1,200FITTEDTEAL-D,19.99,19.99,,,,,,,,
200FITTEDTEAL-K.3,1,200FITTEDTEAL-K,21.99,21.99,,,,,,,,
200FITTEDTEAL-S.6,1,200FITTEDTEAL-S,14.99,14.99,,,,,,,,
200FITTEDTEAL-SK.3,1,200FITTEDTEAL-SK,24.99,24.99,,,,,,,,
200FITTEDTEALSD.5,1,200FITTEDTEALSD,18.49,18.49,,,,,,,,
200FITWHTD.4,1,200FITWHTD,19.99,19.99,,,,,,,,
200FITWHTK.4,1,200FITWHTK,21.99,21.99,,,,,,,,
200FITWHTS.17,1,200FITWHTS,14.99,14.99,,,,,,,,
200FITWHTSD.6,1,200FITWHTSD,18.49,18.49,,,,,,,,
200FITWHTSK.6,1,200FITWHTSK,24.99,24.99,,,,,,,,
200FLATBLK-D.3,1,200FLATBLK-D,21.99,21.99,,,,,,,,
200FLATBLK-K.3,1,200FLATBLK-K,24.99,24.99,,,,,,,,
200FLATBLK-S.6,1,200FLATBLK-S,16.99,16.99,,,,,,,,
200FLATBLK-SK.3,1,200FLATBLK-SK,29.99,29.99,,,,,,,,
200FLATBLU-D.3,1,200FLATBLU-D,21.99,21.99,,,,,,,,
200FLATBLU-K.3,1,200FLATBLU-K,24.99,24.99,,,,,,,,
200FLATBLU-S.7,1,200FLATBLU-S,16.99,16.99,,,,,,,,
200FLATBLU-SK.3,1,200FLATBLU-SK,29.99,29.99,,,,,,,,
200FLATCHOC-D.3,1,200FLATCHOC-D,21.99,21.99,,,,,,,,
200FLATCHOC-K.3,1,200FLATCHOC-K,24.99,24.99,,,,,,,,
200FLATCHOC-S.6,1,200FLATCHOC-S,16.99,16.99,,,,,,,,
200FLATCHOC-SK.3,1,200FLATCHOC-SK,29.99,29.99,,,,,,,,
